==========================================
SLURM_JOB_ID = 593433
SLURM_NODELIST = gnode80
SLURM_JOB_GPUS = 0,1,2,3
==========================================
Namespace(dist_url='tcp://127.0.0.1:51446', epoch=1000, lr=0.0003, n_gpu=4, path='/ssd_scratch/cvit/aditya1/CelebAPerturbed/', sched=None, size=256)

  0%|          | 0/1172 [00:00<?, ?it/s]
epoch: 1; mse: 0.34445; latent: 0.003; avg mse: 0.34024; lr: 0.00030:   3%|▎         | 37/1172 [00:19<06:41,  2.83it/s]
epoch: 1; mse: 0.34445; latent: 0.003; avg mse: 0.34024; lr: 0.00030:   3%|▎         | 38/1172 [00:19<06:38,  2.85it/s]
epoch: 1; mse: 0.32837; latent: 0.003; avg mse: 0.34004; lr: 0.00030:   3%|▎         | 38/1172 [00:19<06:38,  2.85it/s]
epoch: 1; mse: 0.32837; latent: 0.003; avg mse: 0.34004; lr: 0.00030:   3%|▎         | 39/1172 [00:19<06:38,  2.85it/s]
epoch: 1; mse: 0.33004; latent: 0.005; avg mse: 0.33985; lr: 0.00030:   3%|▎         | 39/1172 [00:19<06:38,  2.85it/s]
epoch: 1; mse: 0.33004; latent: 0.005; avg mse: 0.33985; lr: 0.00030:   3%|▎         | 40/1172 [00:19<06:36,  2.86it/s]
epoch: 1; mse: 0.31096; latent: 0.004; avg mse: 0.33933; lr: 0.00030:   3%|▎         | 40/1172 [00:20<06:36,  2.86it/s]
epoch: 1; mse: 0.31096; latent: 0.004; avg mse: 0.33933; lr: 0.00030:   3%|▎         | 41/1172 [00:20<06:36,  2.85it/s]
epoch: 1; mse: 0.34839; latent: 0.005; avg mse: 0.33976; lr: 0.00030:   3%|▎         | 41/1172 [00:20<06:36,  2.85it/s]
epoch: 1; mse: 0.34839; latent: 0.005; avg mse: 0.33976; lr: 0.00030:   4%|▎         | 42/1172 [00:20<06:35,  2.86it/s]
epoch: 1; mse: 0.31782; latent: 0.005; avg mse: 0.33942; lr: 0.00030:   4%|▎         | 42/1172 [00:20<06:35,  2.86it/s]
epoch: 1; mse: 0.31782; latent: 0.005; avg mse: 0.33942; lr: 0.00030:   4%|▎         | 43/1172 [00:20<06:35,  2.86it/s]
epoch: 1; mse: 0.32484; latent: 0.006; avg mse: 0.33927; lr: 0.00030:   4%|▎         | 43/1172 [00:21<06:35,  2.86it/s]
epoch: 1; mse: 0.32484; latent: 0.006; avg mse: 0.33927; lr: 0.00030:   4%|▍         | 44/1172 [00:21<06:34,  2.86it/s]
epoch: 1; mse: 0.33258; latent: 0.008; avg mse: 0.33923; lr: 0.00030:   4%|▍         | 44/1172 [00:21<06:34,  2.86it/s]
epoch: 1; mse: 0.33258; latent: 0.008; avg mse: 0.33923; lr: 0.00030:   4%|▍         | 45/1172 [00:21<06:37,  2.83it/s]
epoch: 1; mse: 0.36965; latent: 0.008; avg mse: 0.33884; lr: 0.00030:   4%|▍         | 45/1172 [00:21<06:37,  2.83it/s]
epoch: 1; mse: 0.36965; latent: 0.008; avg mse: 0.33884; lr: 0.00030:   4%|▍         | 46/1172 [00:21<06:34,  2.86it/s]
epoch: 1; mse: 0.31569; latent: 0.007; avg mse: 0.33845; lr: 0.00030:   4%|▍         | 46/1172 [00:22<06:34,  2.86it/s]
