==========================================
SLURM_JOB_ID = 588984
SLURM_NODELIST = gnode80
SLURM_JOB_GPUS = 1,2,3
==========================================
Namespace(dist_url='tcp://127.0.0.1:51446', epoch=1000, lr=0.0003, n_gpu=3, path='/ssd_scratch/cvit/aditya1/CelebAPaired/train/', sched=None, size=256)

  0%|          | 0/234 [00:00<?, ?it/s]
epoch: 1; mse: 0.28189; latent: 0.184; avg mse: 0.32558; lr: 0.00030:  27%|██▋       | 64/234 [00:17<00:37,  4.57it/s]
epoch: 1; mse: 0.32351; latent: 0.223; avg mse: 0.32550; lr: 0.00030:  27%|██▋       | 64/234 [00:17<00:37,  4.57it/s]
epoch: 1; mse: 0.32351; latent: 0.223; avg mse: 0.32550; lr: 0.00030:  28%|██▊       | 65/234 [00:17<00:36,  4.58it/s]
epoch: 1; mse: 0.33229; latent: 0.247; avg mse: 0.32526; lr: 0.00030:  28%|██▊       | 65/234 [00:18<00:36,  4.58it/s]
epoch: 1; mse: 0.33229; latent: 0.247; avg mse: 0.32526; lr: 0.00030:  28%|██▊       | 66/234 [00:18<00:36,  4.59it/s]
epoch: 1; mse: 0.32138; latent: 0.255; avg mse: 0.32503; lr: 0.00030:  28%|██▊       | 66/234 [00:18<00:36,  4.59it/s]
epoch: 1; mse: 0.32138; latent: 0.255; avg mse: 0.32503; lr: 0.00030:  29%|██▊       | 67/234 [00:18<00:36,  4.60it/s]
epoch: 1; mse: 0.30956; latent: 0.280; avg mse: 0.32488; lr: 0.00030:  29%|██▊       | 67/234 [00:18<00:36,  4.60it/s]
epoch: 1; mse: 0.30956; latent: 0.280; avg mse: 0.32488; lr: 0.00030:  29%|██▉       | 68/234 [00:18<00:36,  4.59it/s]
epoch: 1; mse: 0.31496; latent: 0.284; avg mse: 0.32461; lr: 0.00030:  29%|██▉       | 68/234 [00:18<00:36,  4.59it/s]
epoch: 1; mse: 0.31496; latent: 0.284; avg mse: 0.32461; lr: 0.00030:  29%|██▉       | 69/234 [00:18<00:35,  4.60it/s]
epoch: 1; mse: 0.34637; latent: 0.365; avg mse: 0.32462; lr: 0.00030:  29%|██▉       | 69/234 [00:19<00:35,  4.60it/s]
epoch: 1; mse: 0.34637; latent: 0.365; avg mse: 0.32462; lr: 0.00030:  30%|██▉       | 70/234 [00:19<00:35,  4.61it/s]
epoch: 1; mse: 0.34520; latent: 0.343; avg mse: 0.32471; lr: 0.00030:  30%|██▉       | 70/234 [00:19<00:35,  4.61it/s]
epoch: 1; mse: 0.34520; latent: 0.343; avg mse: 0.32471; lr: 0.00030:  30%|███       | 71/234 [00:19<00:35,  4.61it/s]
epoch: 1; mse: 0.33277; latent: 0.344; avg mse: 0.32467; lr: 0.00030:  30%|███       | 71/234 [00:19<00:35,  4.61it/s]
epoch: 1; mse: 0.33277; latent: 0.344; avg mse: 0.32467; lr: 0.00030:  31%|███       | 72/234 [00:19<00:35,  4.62it/s]
epoch: 1; mse: 0.30418; latent: 0.288; avg mse: 0.32472; lr: 0.00030:  31%|███       | 72/234 [00:19<00:35,  4.62it/s]
epoch: 1; mse: 0.30418; latent: 0.288; avg mse: 0.32472; lr: 0.00030:  31%|███       | 73/234 [00:19<00:34,  4.63it/s]
epoch: 1; mse: 0.30203; latent: 0.238; avg mse: 0.32446; lr: 0.00030:  31%|███       | 73/234 [00:19<00:34,  4.63it/s]
epoch: 1; mse: 0.30203; latent: 0.238; avg mse: 0.32446; lr: 0.00030:  32%|███▏      | 74/234 [00:19<00:34,  4.60it/s]
epoch: 1; mse: 0.31525; latent: 0.210; avg mse: 0.32436; lr: 0.00030:  32%|███▏      | 74/234 [00:20<00:34,  4.60it/s]
epoch: 1; mse: 0.31525; latent: 0.210; avg mse: 0.32436; lr: 0.00030:  32%|███▏      | 75/234 [00:20<00:34,  4.62it/s]
epoch: 1; mse: 0.30432; latent: 0.152; avg mse: 0.32419; lr: 0.00030:  32%|███▏      | 75/234 [00:20<00:34,  4.62it/s]
epoch: 1; mse: 0.30432; latent: 0.152; avg mse: 0.32419; lr: 0.00030:  32%|███▏      | 76/234 [00:20<00:34,  4.61it/s]
epoch: 1; mse: 0.33199; latent: 0.151; avg mse: 0.32425; lr: 0.00030:  32%|███▏      | 76/234 [00:20<00:34,  4.61it/s]
epoch: 1; mse: 0.33199; latent: 0.151; avg mse: 0.32425; lr: 0.00030:  33%|███▎      | 77/234 [00:20<00:33,  4.62it/s]
epoch: 1; mse: 0.29939; latent: 0.118; avg mse: 0.32436; lr: 0.00030:  33%|███▎      | 77/234 [00:20<00:33,  4.62it/s]
epoch: 1; mse: 0.29939; latent: 0.118; avg mse: 0.32436; lr: 0.00030:  33%|███▎      | 78/234 [00:20<00:33,  4.63it/s]
epoch: 1; mse: 0.32770; latent: 0.112; avg mse: 0.32459; lr: 0.00030:  33%|███▎      | 78/234 [00:20<00:33,  4.63it/s]
epoch: 1; mse: 0.32770; latent: 0.112; avg mse: 0.32459; lr: 0.00030:  34%|███▍      | 79/234 [00:20<00:33,  4.63it/s]
epoch: 1; mse: 0.30211; latent: 0.102; avg mse: 0.32413; lr: 0.00030:  34%|███▍      | 79/234 [00:21<00:33,  4.63it/s]
